粗	麤 麄 觕
粘	黏
粤	粵
粦	㷠 燐
粧	妝
粮	糧
粳	秔 稉
粵	粤
粽	糉
糇	餱
糉	粽
糍	餈
糓	穀
糕	餻
糖	餹
糙	㿷
糟	醩
糠	穅
糡	糨
糤	饊
糧	粮
糨	糡
糯	稬 穤 𥻟
糰	䊜
糶	條
糸	糹
糹	糸
糺	糾
糾	糺
紙	帋
級	𨸚
紟	衿
紥	紮
紬	綢
紮	扎 紥
紲	緤
紹	佋
絃	弦
絅	褧
絖	纊
絚	緪 縆
絛	縚
絝	袴 褲
絥	鞴
絪	氤
統	綂
綂	統
綉	繡
綑	捆
經	𦀇
綠	氯
綢	紬
綫	線
綳	繃
綻	䘺
綿	緜
緊	𦂳
線	綫
緜	綿
緣	縁
緤	紲
緥	褓
緪	絚 縆
緫	總
緲	眇
縁	緣
縂	總
縆	絚 緪
縐	皺
縚	絛
縟	溽
縧	𮶃
縭	褵
縯	䌥
總	搃 𢰾 摠 緫 縂
繃	綳
繅	繰
繈	繦 襁
繖	傘
繞	遶
繡	綉
繦	繈 襁
繩	䋲
繮	韁
繰	繅
繲	挫
纊	絖
纎	纖
纖	砌 纎
纜	䌫
绦	𮶃
缶	缻
缸	堈 罁
缻	缶
缽	鉢
缾	瓶
罁	堈 缸
罃	甖 罌
罅	𨻲
罇	墫 樽
罈	墰 壜
罋	瓮 甕
罌	甖 罃
罐	礶
网	𦉽
罔	网
罗	羅
罩	䈇
罪	辠
置	寘
罵	傌
羃	冪
羅	罗
羇	覉
羈	覊
羌	羗
美	羙
羓	豝
羖	𦍩
羗	羌
羙	美
羡	羨
羣	群
群	羣
羨	羡
義	义
羮	羹
羴	羶
羶	羴
羹	羮
翄	翅
翅	翄
翥	䬡
翦	剪
翱	翺
翺	翱
翻	飜
耀	曜 燿
考	攷
耏	耐
耐	耏
耑	專
耔	秄
耕	畊 簡
耗	秏
耘	秐
耙	鈀
耜	㭒
耤	藉
耨	鎒
耰	櫌
耻	恥
耼	聃
聃	耼
聖	圣
聝	馘
聦	聰
聰	聦
聲	声
職	軄
聻	魙
聽	听
肆	四
肇	肈
肈	肇
肎	肯
肐	胳 𩨘
肕	韌
股	𦙶
肢	胑
肧	胚
肨	胮
肬	疣
肯	肎
肱	厷
育	毓
肳	吻
肴	餚
胄	伷 冑
胆	膽
胑	肢
胓	𦚓
胔	骴
胗	疹
胚	肧
胭	臙
胮	肨
胯	骻
胳	肐 𩨘
胷	匈 胸
胸	匈 胷
脃	脆
脅	脇
脆	脃
脇	脅
脈	衇 脉
脉	䘑 脈 衇
脚	腳
脣	唇
脪	㾙
脹	痮
脺	膵
腊	臈 臘
腕	𦙵
腢	髃
腦	匘
腫	尰
腭	齶
腮	顋
腳	脚
腸	膓
腿	骽
膆	嗉
膋	膫
膓	腸
膘	臕
膫	膋
膳	饍
膵	脺
膽	胆
膾	鱠
臇	𤎱
臈	腊 臘
臊	𦞣
臏	髕
臕	膘
臘	腊 臈
臙	胭
臝	裸
臞	癯
臥	卧
臯	皋 𦤎
臺	台
臿	鍤
舀	抌
舃	舄
舄	舃
與	与
興	㒷
舉	㪯 擧
舊	旧
舐	舓
舓	舐
舔	餂
舖	鋪
舘	館
舞	𦐀
舡	船
舦	艜
舰	𮶙
舵	柁
船	舡
艜	舦
艢	檣
艥	楫 檝
艦	𮶙
艪	樐 櫓
艶	豓 豔
艸	草 艹
艹	艸 草
芒	杧
芔	卉
芟	𠚹
芦	蘆
花	芲 蘤
芲	花
芻	蒭 𦷝
苕	䒒
苟	茍
苡	苢
苢	苡
苤	瞥
苺	莓
茍	苟
茜	蒨
茠	薅
茲	兹 玆
荅	答
荆	荊
荇	莕
草	艸 艹
荊	荆
荍	蕎
荐	薦
荔	栛
荣	榮
荳	豆
莀	農
莅	涖 蒞
莊	庄
莓	苺
莕	荇
莜	蓧
莺	𮹘
莿	朿
菇	菰 𦱄
菌	蕈
菑	災 灾 烖 甾
菓	果
菔	蔔
菢	勽
菫	堇
菰	菇
菴	庵
菸	烟 煙
萆	蓖
萬	万 卍
萱	萲 蕿 蘐
萲	萱
萼	蕚
葁	薑
著	着
葚	椹
葢	盖 蓋
葬	塟
葯	藥
葱	蔥
蒓	蓴
蒞	涖 莅 𦲷
蒨	茜
蒭	芻
蒸	烝
蓋	盖 葢
蓖	萆
蓧	莜
蓴	蒓
蓺	埶 秇 藝
蔔	菔
蔗	𧀹
蔚	嶎
蔥	葱
蔭	廕
蔴	麻
蔾	藜
蕁	䕭
蕈	菌
蕊	蕋 蘂
蕋	蕊
蕎	荍
蕚	萼
蕢	簣 籄
蕣	橓
蕤	甤
蕩	偒 盪 蘯
蕿	萱
薅	茠
薑	葁
薟	蘞
薦	荐
薯	藷
藇	𨣦
藉	耤
藜	蔾
藝	埶 秇 蓺
藟	蘽
藤	籐
藥	葯
藦	蘑
藷	薯
蘂	蕊
蘆	芦
蘐	萱
蘑	藦
蘖	櫱
蘞	薟
蘤	花
蘯	盪 蕩
蘽	藟
虐	䖈
虓	唬 猇
虔	䖍
處	䖏 処
虜	擄
虞	𩦢
號	号
虣	暴
虫	蟲
虬	蚪 虯
虯	虬
虱	蝨
蚊	蟁
蚋	蜹
蚌	蜯
蚓	螾
蚕	蠶
蚘	痐 蛔 蛕
蚝	螆
蚡	鼢
蚤	䖣
蚦	蚺
蚪	虬
蚺	蚦
蛄	蛌
蛆	𧐅
蛋	疍 蜑
蛌	蛄
蛓	螆
蛔	蚘 蛕
蛕	蚘 蛔
蛗	𧌓
蛙	鼃
蛛	鼄
蜂	蠭
蜇	𧋍
蜋	螂
蜍	蠩
蜑	蛋
蜝	蜞
蜞	蜝
蜡	䄍 蠟
蜨	蝶
蜫	䖵
蜯	蚌
蜶	蟀
蜹	蚋
蝃	螮
蝇	蠅
蝎	蠍
蝟	猬
蝡	蠕
蝥	蟊
蝦	鰕
蝨	虱
蝯	猨 猿
蝱	䖟
蝶	蜨
螂	蜋
螆	蚝 蛓
融	螎
螎	融
螗	螳
螘	蟻
螙	蠧
螮	蝃
螳	螗
螺	蠃
螾	蚓
蟀	蜶
蟁	蚊
蟊	蝥
蟚	蟛
蟛	蟚
蟮	蟺
蟲	虫
蟹	蠏
蟺	蟮
蟻	螘
蠃	螺
蠅	蝇
蠍	蝎
蠏	蟹
蠔	𧐢
蠕	蝡
蠟	蜡
蠧	螙
蠩	蜍
蠭	蜂
蠶	蚕
衂	衄
衄	衂
衅	釁
衆	眾 𬑔
衇	脈 脉
衛	衞
衝	𧘂
衞	衛
衣	衤
衤	衣
衮	袞
衽	袵
衿	紟 襟
袋	帒
袒	襢
袜	襪
袞	衮
袠	帙
袴	絝 褲
袵	衽
袷	裌
裉	褃
裌	袷
裏	裡
裙	帬 裠
裠	裙
裡	裏
裸	臝 躶
褃	裉
褎	褏
褏	褎
褒	襃
褓	緥
褟	溻
褢	褱
褧	絅
褱	褢
褲	絝 袴
褵	縭
褶	襵
褺	䙝 褻
褻	䙝 褺
襁	繈 繦
襃	褒
襄	㐮
襇	襉
襉	襇
襍	雜
襖	澳 𥜌
襜	襝
襝	襜
襟	衿
襢	袒
襪	袜 韤 韈
襮	幞
襯	儭
襵	褶
西	㢴 𠧧
覇	霸
覉	羇
覊	羈
覌	觀
覐	覺
覓	覔
覔	覓
視	眎
覘	䀡 䦓
覥	靦
覩	睹
覰	覷
覷	覰
覺	覐
觀	覌
觔	斤
觕	粗 麄 麤
觜	咀 嘴
觝	牴
解	觧
觥	觵
觧	解
觵	觥
言	訁
訁	言
訇	𢕐 渹 𥔀
訕	赸
託	侂
訛	譌
訠	矧
訥	吶
訦	諶
訩	詾
訴	愬
証	證
訽	詬
詋	呪
詠	咏
詤	謊
詧	察
詬	訽
話	䛡
詵	侁 駪
詾	訩
誇	夸
誐	哦
誕	𧩙
誘	䛻
誚	譙
誤	悞
誩	競
諁	啜
談	譚
諉	餵
諊	鞫
諕	唬
諠	喧
諡	謚
諤	讍
諧	龤
諮	咨 嗞
諵	喃
諶	訦
謊	詤
謌	歌
謚	諡
謫	讁
謱	嘍
譁	嘩
譈	憝 懟
證	証
譌	訛
譎	憰
譐	噂
譙	誚
譚	談
譟	噪
警	儆
譭	䛼
讁	謫
變	变 変
讌	宴
讍	諤
讎	仇 讐
讐	仇 讎
讘	囁
讛	囈
谿	嵠
豆	荳
豇	䜶
豋	登
豎	竪
豓	艶 豔
豔	艶 豓
豘	豚
豚	豘
豜	豣
豝	羓
豣	豜
豫	預
豬	猪
豳	㟗 邠
豴	蹢
豵	䝋
豸	廌
豺	犲
豻	犴
貌	皃
貍	狸
貎	皃
貓	猫
貛	獾
財	㒲
販	𧶶
貭	質
貯	𮷍
貳	二 弍
賅	侅
賍	贓 贜
賓	賔
賔	賓
賛	贊
賢	贒
質	貭
賫	齎
賬	帳
賮	贐
賴	頼
賷	齎
賸	剩
賺	贃
贃	賺 𧸖
贊	賛
贋	偐 贗
贐	賮
贒	賢
贓	賍 贜
贗	偐 贋
贜	賍 贓
贮	𮷍
赤	𤆍
赩	𦫜
赬	䞓
赶	趕
赸	訕
趁	趂
趂	趁
趄	跙
趋	趨
趑	趦
趒	跳
趕	赶
趦	趑
趨	趋
趮	躁
趯	躍
跖	蹠
跙	趄
跡	蹟 迹
跥	跺
跳	趒 𨁔
跴	踹
跺	跥
踁	硜
踊	踴
踏	蹋
踪	蹤
踭	㬹
踰	逾
踴	踊
踵	歱
踹	跴
踽	偊
蹄	蹏
蹋	踏 蹹
蹌	牄
蹏	蹄
蹝	屣 躧
蹟	跡 迹
蹠	跖
蹢	豴
蹤	踪
蹧	遭
蹮	躚
蹴	蹵
蹵	蹴
蹹	蹋
蹺	蹻
蹻	蹺
躁	趮
躅	䠱
躋	隮
躍	趯
躗	躛
躚	蹮
躛	躗
躧	屣 蹝
躬	躳
躭	眈
躱	躲
躲	躱
躳	躬
躶	裸
躷	矮
軄	職
軆	体
軛	軶
軟	輭
軰	輩
軶	軛
軺	𨍳
輒	輙
輙	輒
輝	煇
輩	軰
輭	軟
輵	轕
輿	轝
轄	鎋
轆	樚
轕	輵
轗	㙳
轝	輿
轟	𮷛
轰	𮷛
辞	辤 辭
辠	罪
辢	辣
辣	辢
辤	辞 辭
辦	办
辨	辯
辭	辞 辤
辯	辨
農	莀
辵	辶
辶	辵
边	邊
迁	遷
过	過
迊	匝 帀
迕	忤
还	還
这	這
迨	逮
迩	邇
迪	廸
迫	廹
迯	逃
迴	廻
迹	跡 蹟
迺	乃 廼
迻	移
逃	迯
逓	遞
逖	逷
這	这
逮	迨
週	周
逷	逖
逼	偪
逾	踰
遁	遯
遉	偵
遍	徧
過	过
遜	愻
遞	逓
遟	遲
遡	泝 溯
遭	蹧
遯	遁
遲	遟
遶	繞
遷	迁 𨙞
還	还
邅	㣶
邇	迩
邊	边
邕	雍 𪪝
邠	㟗 豳
邨	村
郁	喐
郄	郤
郤	郄
郰	鄹
郷	鄉
鄉	郷 鄕
鄔	塢
鄕	鄉
鄰	隣
鄹	郰
酔	醉
酖	鴆
酧	酬 醻
酬	酧 醻
醆	盞
醇	䣩
醉	酔
醊	餟
醡	榨
醩	糟
醫	医
醻	酧 酬
醾	醿
醿	醾
釁	衅
野	埜
釐	𭀖 厘
金	釒
釒	金
釜	鬴
針	箴 鍼
釬	焊 銲
鈀	耙
鈃	銒
鈆	鉛
鈎	鉤
鈞	銁
鉄	鐵 銕
鉆	鉗 鑽
鉈	砣 𥓿
鉋	刨
鉏	鋤
鉗	鉆
鉛	鈆
鉞	戉
鉢	缽
鉤	鈎
銁	鈞
銒	鈃
銕	鉄 鐵
銜	㘅
銲	釬
銹	鏥 鏽
鋑	鐫 鑴
鋤	鉏
鋪	舖
錘	鎚
錢	𫢊
鍉	匙
鍊	𮸀
鍛	煅
鍜	煆
鍤	臿
鍫	鍬
鍬	鍫
鍰	鐶
鍳	鑑 鑒
鍺	䤠
鍼	箴 針
鎋	轄
鎌	鐮
鎏	鏐
鎒	耨
鎔	熔
鎖	鏁 鎻
鎙	槊
鎚	錘
鎧	𮸛
鎻	鎖
鏁	鎖
鏐	鎏
鏢	鑣
鏥	銹 鏽
鏰	斆
鏽	銹 鏥
鏾	𠜎
鐀	匱 櫃
鐫	鋑 鑴
鐮	鎌
鐵	鉄 銕
鐶	鍰
鑑	鍳 鑒
鑒	鍳 鑑
鑚	鑽
鑛	礦
鑢	䥨
鑣	鏢
鑴	鋑 鐫
鑽	鉆 鑚
铠	𮸛
門	门
閆	閻
閙	鬧
関	闗 關 𨶹
閧	鬨
閹	剦
閻	閆
闊	濶
闗	関 關
關	寡 関 闗
闞	鬫
门	門
阜	阝
阝	阜
阡	仟
阧	陡
阨	阸
阬	坑
阱	穽
阳	氜 陽
阴	陰
阸	阨
陀	陁
陁	陀
降	夅
陗	峭
陜	狹
陡	阧
陣	𨸬
陭	㟢 埼 崎 嵜 碕 﨑 𥔎
陰	阴 隂
陵	𨻪
陶	匋
陻	垔 堙
陼	渚
陽	氜 阳 𣆄
隂	陰
隄	堤
隈	渨
隍	堭
階	堦
隐	隠
隕	磒
隖	塢
隙	𨻶
隝	塢
隠	隐
隣	鄰
隤	墤
隧	𡑞
隩	𡒃
隮	躋
隱	乚
隲	騭
隷	隸
隸	隷
隼	鶽 鵻
隽	雋
难	難
雁	鴈
集	亼
雇	僱
雋	隽
雍	邕 𪪝
雕	㓮 彫
雙	双
雛	鶵
雜	襍
雝	廱 簌 𪪝
雞	鷄 鳮
難	难
雱	霶
雷	𤴐 𩇓
霜	孀
霡	霢
霢	霡
霥	濛
霰	䨘
霶	雱
霸	覇
靀	濛
靈	灵
靝	天
靦	覥
靧	頮
靭	韌
靴	鞾
鞀	鼗 鞉
鞉	鞀 鼗
鞋	鞵 𩋘
鞌	鞍
鞍	鞌
鞘	韒
鞙	琄
鞟	鞹
鞦	鞧
鞧	鞦
鞫	諊
鞲	韝
鞴	絥
鞵	鞋
鞹	鞟
鞽	橇
鞾	靴
韁	繮
韂	䩞
韈	襪 韤
韌	肕 靭
韒	鞘
韜	弢
韝	鞲
韤	襪 韈
韭	韮
韮	韭
韵	韻
韻	韵
響	响
頂	𩠑
須	湏
頋	顧
預	豫
頟	額
頣	頤
頤	頣
頫	俯
頮	靧
頴	穎
頼	賴
顋	腮
額	頟
顕	顯
顖	囟
願	愿
類	𩔖 𩔗
顥	皓 皝
顦	憔
顧	頋 𮸹
顯	顕
顰	嚬
顱	髗
顾	𮸹
颮	猋 飇
颼	䬒
颿	帆
飃	飄
飄	飃
飆	飇 飈
飇	猋 颮 飆
飈	飆
飜	翻
食	飠
飠	食
飡	餐
飢	饑
飤	飼
飦	饘
飧	飱
飪	䏕
飫	饇
飱	飧
飼	飤
飾	餙
餂	舔
餅	餠
餈	糍
餉	饟
餐	湌 飡
餒	餧
餙	飾
餚	肴
餛	餫
餜	䴹
餟	醊
餠	餅
餧	喂 餒
館	舘
餫	餛
餱	糇
餵	諉
餹	糖
餻	糕
餽	饋
饇	飫
饈	䐰 𦟤
饊	糤
饋	匱 櫃 餽
饌	䉵 籑
饍	膳
饑	飢
饕	叨
饘	飦
饞	嚵
饟	餉
馘	聝
馚	馩
馩	馚
馭	御
馱	䭾
馿	驢
駁	駮
駛	𩢲
駝	駞
駞	駝
駢	騈
駦	騰
駪	侁 詵
駮	駁
騈	駢
騌	騣
騐	驗
騗	騙
騘	驄
騙	騗
騣	騌
騭	隲
騰	駦
騾	驘
驄	騘
驅	敺
驊	𦽊
驗	騐
驘	騾
驢	馿
骴	胔 𦙼
骻	胯
骽	腿
骾	挭 鯁
髃	腢
體	体
髕	臏
髗	顱
高	髙
髙	高
髠	髡
髡	髠
髣	彷
髤	髹
髩	鬢
髹	髤
髻	䯻
髼	鬅
鬀	剃
鬂	鬢
鬅	髼
鬒	㐱
鬓	𩯭
鬢	髩 鬂
鬣	巤
鬥	鬭 鬬 鬦 鬪
鬦	鬥
鬧	閙
鬨	閧
鬪	鬥 鬬
鬫	闞
鬬	鬥 鬪
鬭	鬥
鬮	䰗
鬱	欝
鬴	釜
鬽	魅
魅	鬽
魏	巍
魙	聻
魟	鰩
魦	鯊
魷	鰌
鮎	鯰
鮝	鯗
鮧	鯷
鮮	鱻
鯁	挭 骾
鯊	魦
鯗	鮝
鯧	䱽
鯰	鮎
鯷	鮧
鰉	鱑
鰌	魷 鰍
鰍	鰌
鰐	鱷
鰕	蝦
鰩	魟
鰲	鼇
鱉	鼈
鱑	鰉
鱓	䱇 鱔
鱔	鱓
鱠	膾
鱷	鰐
鱻	鮮
鳮	雞 鷄
鴃	鵙
鴆	酖
鴈	雁
鴉	鵶
鴝	朐 鸜
鴞	梟
鴳	鷃
鴺	鵜
鵙	鴃
鵜	鴺
鵝	䳘 鵞
鵞	鵝
鵶	鴉
鵻	隼
鶂	鶃
鶃	鶂
鶯	鸎 𮹘
鶵	雛
鶽	隼
鷃	鴳
鷄	雞 鳮
鷩	氅
鷿	鸊
鸊	鷿
鸎	鶯
鸜	朐 鴝
鹻	堿 碱 鹼
鹼	堿 碱 鹻
鹽	䀋 塩 𥂁
麄	粗 觕 麤
麇	麕
麐	麟
麕	麇
麞	獐
麟	麐
麤	粗 觕 麄
麩	䴸
麪	麵
麫	麵
麯	麴
麰	牟
麴	麯
麵	麪 麫
麻	蔴
麼	庅 麽
麽	庅 麼
黏	粘
默	嘿 黙
黙	默
點	点
鼃	蛙
鼄	蛛
鼇	鰲
鼈	鱉
鼎	𪔂
鼏	冪 幂
鼓	皷 鼔 𩉲
鼔	皷 鼓
鼗	鞀 鞉
鼢	蚡
齁	𪖙
齅	嗅
齊	亝 斉
齋	斋
齎	賫 賷
齦	啃
齧	囓
齩	咬
齶	腭
龍	龒 𠊋 𢅛
龎	龐
龐	龎
龒	龍
龓	䪊
龝	秋
龠	籥
龡	吹
龢	咊 和
龤	諧
龥	籲
龭	𮹆
鿌	涼
﨑	㟢 埼 崎 嵜 碕 陭 𥔎
益	益
礼	礼 禮
𠂝	匝 眾
𠂤	𣳨
𠆌	庸
𠇝	剛
𠈨	作
𠊋	敦
𠊧	併
𠒇	兒
𠔃	兮
𠕄	凹
𠖥	寵
𠗦	憑
𠚹	芟
𠜎	鏾
𠜼	掐
𠞰	剿
𠦌	卌
𠧧	西
𠨝	怨
𠪁	盜
𠪥	原
𠭆	使
𠭴	㑁
𠯗	咂
𠱓	𠼮
𠱘	𠸺
𠲿	欶
𠸺	𠱘
𠼮	𠱓
𡅈	嚹
𡈙	囮
𡑞	隧
𡒃	隩
𡚁	弊
𡜱	嫉
𡝏	嬪
𡞾	嫩
𡨴	寧
𡬶	㝷
𡱆	属 屬
𡲕	屜
𡴓	嬪
𡴲	危 𡵁
𡵁	危 𡴲
𡵏	專
𡶢	況
𡻕	亗 岁 歲
𢂑	拭
𢅏	㡘 簾
𢅖	簾
𢅛	龍
𢆞	䄯
𢊍	㕑 厨
𢍺	弋
𢐧	檠
𢕐	渹 訇
𢖗	竦
𢙢	恐
𢙱	㑝
𢜫	惺
𢠳	憋
𢠵	惝
𢥠	悚
𢭆	抽
𢯱	搜
𢰾	摠 總
𢲷	搜
𢳆	摮
𢳜	漇
𢶑	𢸣
𢶣	㩹
𢸣	𢶑
𢿹	殺
𣁚	𣁟
𣁟	𣁚
𣄈	㫎
𣆄	陽
𣇀	晡
𣇶	沒
𣉞	暠
𣍓	㡅
𣓌	槹
𣔼	竿
𣨐	殂
𣪕	簋
𣪘	簋
𣲝	冰
𣳨	𠂤
𣸧	深
𣽽	潸
𤆍	赤
𤍠	熱
𤎱	臇
𤑕	熏
𤒹	爗
𤕈	戀
𤕪	爿
𤕭	将 將
𤕯	漿
𤢕	斁
𤢪	獵
𤥼	璁 𮴨
𤦏	璁
𤧚	璁
𤩡	璿
𤮨	礱
𤱈	畝
𤴐	雷
𤶙	痄
𥁕	昷
𥂁	鹽
𥅾	䚎
𥈟	瞍
𥋟	䂀
𥐘	石
𥐞	硭
𥓿	砣 鉈
𥔀	渹 訇
𥔎	㟢 埼 崎 嵜 碕 陭 﨑
𥜌	澳 襖
𥝢	利
𥟟	穆
𥥅	竉
𥫱	囤
𥵚	竻
𥻟	糯
𦀇	經
𦂳	緊
𦉽	网
𦍩	羖
𦐀	舞
𦙵	腕
𦙶	股
𦙼	骴
𦚓	胓
𦞣	臊
𦟤	饈
𦢌	殰
𦤎	臯
𦫜	赩
𦱄	菇
𦲷	蒞
𦷝	芻
𦽊	驊
𧀹	蔗
𧋍	蜇
𧌓	蛗
𧐅	蛆
𧐢	蠔
𧘂	衝
𧙀	𧞪
𧞪	𧙀
𧩙	誕
𧬨	噦
𧰊	磌
𧴯	孭
𧶶	販
𧸖	贃
𧿹	拇
𨁔	跳
𨃞	𨃟
𨃟	𨃞
𨈚	𨉉
𨉉	𨈚
𨌄	𮷚
𨍳	軺
𨑒	徒
𨑟	撫
𨙞	遷
𨢥	䤍
𨣦	藇
𨬫	𮸢
𨶹	関
𨸚	級
𨸬	陣
𨻪	陵
𨻲	罅
𨻶	隙
𩆆	䨶
𩇓	雷
𩉲	鼓
𩋘	鞋
𩔖	類
𩔗	類
𩠑	頂
𩢲	駛
𩦢	虞
𩨘	肐 胳
𩯭	鬓
𪔂	鼎
𪖙	齁
𪣷	𮰥
𪪝	邕 雍 雝
𫉬	獲
𫔀	𮸀
𫢊	錢
𫫲	𫬛
𫬛	𫫲
𫽮	擋 攩
𬎟	𮴹
𬑔	衆
𬑡	瞅 矁
𬨋	𮷚
𭀖	𭀖 厘 釐
𮯴	倪
𮰥	𪣷
𮰫	𮰭
𮰭	𮰫
𮱠	㝦 寯
𮱣	尵
𮲝	曜
𮳜	熠
𮳳	焧 熜
𮴌	𮴹
𮴨	璁 𤥼
𮴹	𬎟 𮴌
𮴼	甗
𮵑	碯
𮶃	縧 绦
𮶙	舰 艦
𮷍	貯 贮
𮷚	𨌄 𬨋
𮷛	轟 轰
𮸀	鍊 𫔀
𮸗	䥪
𮸛	鎧 铠
𮸢	𨬫
𮸹	顧 顾
𮹆	龭
𮹘	莺 鶯
冗	冗
灰	灰
冒	冒
